locname,nfil,alias,xcr,ycr,firstdate,lastdate,nyears,yearspan
B50B0458,1,50BL0006,117390.0,396700.0,1962-04-13,1979-04-27,14,18
B50B0459,1,50BL0007,112430.0,398240.0,1952-10-14,1983-12-14,28,32
B50B0460,1,50BL0008,119360.0,395600.0,1952-10-14,1955-08-23,4,4
B50B0461,1,50BL0008,119380.0,395600.0,1956-10-15,1973-12-14,18,18
B50B0462,1,50BL0008,119400.0,395670.0,1974-04-29,1979-09-28,6,6
B50B0463,1,50BL0009,115500.0,394860.0,1953-04-28,1963-10-14,7,11
B50B0464,1,50BL0009,115480.0,394920.0,1964-04-28,1970-12-14,7,7
B50B0465,1,50BL0009,115360.0,395050.0,1971-08-27,1983-12-14,13,13
B50B0466,1,50BL0010,117700.0,393600.0,1952-10-14,1965-12-14,14,14
B50B0467,1,50BL0010,117690.0,393580.0,1966-04-28,1972-12-14,7,7
B50B0468,1,50BL0010,117570.0,393600.0,1973-08-28,1979-08-28,7,7
B50B0469,1,50BL0011,112380.0,392670.0,1952-12-15,1962-04-27,6,11
B50B0470,1,50BL0011,112400.0,392630.0,1962-12-14,1985-12-13,24,24
B50B0471,1,50BL0011,112450.0,392630.0,1986-08-28,1999-12-14,14,14
B50B0472,1,50BL0012,115340.0,392410.0,1952-12-15,1960-12-14,5,9
B50B0473,1,50BL0012,115340.0,392400.0,1961-04-28,1991-02-27,28,31
B50B0474,1,50BL0013,119420.0,392010.0,1950-06-22,1964-03-28,13,15
B50B0475,1,50BL0013,119430.0,392010.0,1964-07-28,1977-09-28,14,14
B50B0476,1,50BL0013,119350.0,392030.0,1977-10-14,1994-06-20,18,18
B50B0477,1,50BL0014,113740.0,391140.0,1952-08-28,1960-05-28,9,9
B50B0478,1,50BL0014,113750.0,391160.0,1961-03-28,1964-06-29,4,4
B50B0479,1,50BL0014,113740.0,390780.0,1964-07-14,1967-06-28,4,4
B50B0480,1,50BL0014,113800.0,391300.0,1967-07-14,1990-12-28,24,24
B50B0481,1,50BL0015,116610.0,390340.0,1953-08-28,1961-12-14,9,9
B50B0482,1,50BL0015,116620.0,390340.0,1962-12-14,1972-10-13,11,11
B50B0483,1,50BL0015,116620.0,390350.0,1972-12-14,2000-12-28,29,29
B50B0484,1,50BL0016,119380.0,389580.0,1952-10-17,1970-08-28,19,19
B50B0485,1,50BL0016,119290.0,389560.0,1971-04-28,2000-11-29,30,30
B50B0486,1,50BL0017,112100.0,396860.0,1964-08-14,1993-09-28,30,30
B50B0487,1,50BL0017,112070.0,396880.0,1993-10-28,2010-05-28,18,18
B50B0488,1,50BL0018,119920.0,392600.0,1952-10-14,1955-10-14,4,4
B50B0489,1,50BL0018,119960.0,392530.0,1964-08-17,2000-12-14,37,37
B50B0490,1,50BL0019,119230.0,399960.0,1902-09-15,1996-08-29,81,95
B50B0491,1,50BL0027,115880.0,392980.0,1984-02-14,1986-04-28,3,3
B50B0492,1,50BL0028,119840.0,398140.0,1984-05-14,2000-11-28,17,17
B50B0493,1,50BL0029,118429.0,388703.0,1993-01-14,2019-12-09,26,27
B50B0494,1,50BL0055,112740.0,392015.0,1993-01-14,1996-03-28,4,4
B50B0495,1,50BL0055,112746.0,392005.0,2002-06-04,2017-06-29,10,16
B50B0496,1,50BL0057,118840.0,395775.0,1981-01-16,1996-06-15,16,16
B50B0497,1,50BL0069,118787.0,395021.0,1981-01-16,1996-06-14,16,16
B50B0498,1,50BL0075,119697.0,393870.0,1981-01-16,2019-10-09,39,39
B50B0499,1,50BL0099,116470.0,396730.0,1981-01-16,1990-08-29,10,10
B50B0500,1,50BL0100,118750.0,397100.0,1981-01-16,1996-08-29,16,16
B50B0501,1,50BL0101,118000.0,392580.0,1993-03-15,2010-11-26,18,18
B50B0502,1,50BL0209,110076.0,390059.0,1991-01-28,2003-05-08,13,13
B50B0503,1,50BL0214,113280.0,395260.0,1993-01-14,1999-04-15,7,7
B50B0504,1,50BL0214,113300.0,395280.0,2000-07-06,2002-05-28,3,3
B50B0505,1,50BL0214,113302.0,395256.0,2002-07-16,2019-10-09,18,18
B50B0506,1,50BL0215,110690.0,391800.0,1993-01-14,1996-03-28,4,4
B50B0507,1,50BL0215,110568.0,392038.0,1999-08-10,2003-06-03,5,5
B50B0508,1,50BL0216,117588.0,391841.0,1993-01-14,2019-10-09,27,27
B50B0509,1,50BL9003,117810.0,396655.0,1981-01-16,1996-08-29,16,16
B50B0510,1,50BL9006,116885.0,395190.0,1981-01-16,1996-08-29,16,16
B50B0511,1,50BL9007,117150.0,394735.0,1989-12-14,1996-08-29,8,8
B50B0512,1,50BL9008,117870.0,395320.0,1981-01-16,1996-08-29,16,16
B50B0513,1,50BL9009,117643.0,394817.0,1981-01-16,1996-08-29,16,16
B50B0514,1,50BL9011,114000.0,394700.0,1997-05-27,2002-08-14,6,6
B50B0515,1,50BL9012,119420.0,399020.0,1998-05-28,1999-09-14,2,2
B50B0516,1,50BL9013,119440.0,398980.0,1998-05-28,1999-10-29,2,2
B50B0517,1,50BL9014,117700.0,397260.0,1998-05-28,2002-08-14,5,5
B50B0518,1,50BL9015,117855.0,397420.0,1998-05-28,2002-08-14,5,5
B50B0519,1,50BL9016,117860.0,397400.0,1998-05-28,2002-08-14,5,5
B50B0520,1,50BL9017,117860.0,397380.0,1998-05-28,2002-08-14,5,5
B50B0521,1,50BP7000,114713.0,389976.0,1980-01-14,1989-08-14,10,10
B50B0522,1,50BP7001,114816.0,390305.0,1980-01-14,1989-08-14,10,10
B50B0523,2,50BP7002,115830.0,390170.0,1980-01-14,1989-08-14,10,10
B50B0524,1,50BP7003,116063.0,390155.0,1980-01-14,2016-04-18,35,37
B50B0525,1,50BP7004,115445.0,391070.0,1980-01-14,1987-03-27,8,8
B50B0526,2,50BP7005,114780.0,391290.0,1980-01-14,1989-08-14,10,10
B50B0527,1,50BP7006,114803.0,391524.0,1980-01-14,2014-10-17,35,35
B50B0528,1,50BP7007,114760.0,391530.0,1981-04-14,1989-08-14,9,9
B50B0529,1,50BP7008,115406.0,391061.0,1989-09-14,2016-04-18,28,28
B50B0530,1,50BP7009,114730.0,391480.0,1981-11-14,1989-08-14,9,9
B50B0531,1,50BP7027,112330.0,395870.0,1989-06-14,2006-09-28,14,18
B50B0532,1,50BP7028,112541.0,396203.0,1989-06-14,2013-03-21,21,25
B50B0533,1,50BP7029,112260.0,396370.0,1989-06-14,2007-12-26,18,19
B50B0534,1,50BP7030,112795.0,396000.0,1989-06-14,1996-03-14,7,8
B50B0535,1,50BP7031,112100.0,396860.0,1990-04-14,1995-01-28,5,6
B50B0536,1,50BP7035,110380.0,390380.0,1985-07-12,1988-08-29,4,4
B50B0537,1,50BP7036,110590.0,390260.0,1985-07-12,1989-10-27,5,5
B50B0538,1,50BP7037,110720.0,390120.0,1985-07-12,1986-11-28,2,2
B50B0539,1,50BP7041,114500.0,390220.0,1980-01-14,2003-08-28,20,24
B50B0540,1,50BP7042,114790.0,389980.0,1989-09-14,2010-11-26,22,22
B50B0541,1,50BP7064,116690.0,395470.0,1992-02-14,1997-12-27,2,6
B50B0542,1,50BP7069,119625.0,394295.0,1990-02-12,2001-01-26,12,12
B50B0543,1,50BP7070,118010.0,394750.0,1990-02-12,2001-01-26,12,12
B50B0544,1,50BP7071,116690.0,395470.0,1990-02-12,2001-01-26,12,12
B50B0545,2,50BP7072,114745.0,396200.0,1990-02-12,2017-11-13,28,28
B50B0546,2,50BP7073,117985.0,394120.0,1999-10-11,2015-03-17,17,17
B50B0547,1,50BP7089,110595.0,390260.0,1985-07-29,1989-10-27,5,5
B50B0548,1,50BP7090,116074.0,395341.0,1997-12-12,2001-01-26,5,5
B50B0549,1,50BP7091,115895.0,395321.0,1997-12-12,2001-01-26,5,5
B50B0550,2,50BP7092,115091.0,396680.0,1997-10-13,2017-07-31,21,21
B50B0551,2,50BP7093,115010.0,396610.0,1997-10-13,2001-01-26,5,5
B50B0552,1,50BP7094,114943.0,396430.0,1997-10-13,2017-11-13,21,21
B50B0553,2,50BP7095,114980.0,396270.0,1997-10-13,2001-01-26,5,5
B50B0554,1,50BP7096,115030.0,396220.0,1997-10-13,2005-03-14,8,9
B50B0555,2,50BP7097,115060.0,396050.0,1997-10-13,2017-11-13,15,21
B50B0556,2,50BP7098,115060.0,395980.0,1997-10-13,2001-01-26,5,5
B50B0557,1,50BP7099,115150.0,395965.0,1997-10-13,2001-01-26,5,5
B50B0558,2,50BP7100,115190.0,395900.0,1997-10-13,2001-01-26,5,5
B50B0559,2,50BP7101,114800.0,396280.0,1997-10-13,2001-01-26,5,5
B50B0560,1,50BP7102,114370.0,396260.0,1997-10-13,2001-01-26,5,5
B50B0561,2,50BP7103,114430.0,396280.0,1997-10-13,2017-11-13,15,21
B50B0562,1,50BP7104,114475.0,396300.0,1997-10-13,1999-02-26,3,3
B50B0563,1,50BP7105,114550.0,396105.0,1997-12-12,2001-01-26,5,5
B50B0564,1,50BP7106,116250.0,395380.0,1997-10-13,2010-06-16,14,14
B50B0565,1,50BP7107,116155.0,395370.0,1997-10-13,2001-01-26,5,5
B50B0566,2,50BP7108,116248.0,395165.0,1997-10-13,2016-04-27,20,20
B50B0567,1,50BP7109,116180.0,395180.0,1997-10-13,2001-01-26,5,5
B50B0568,1,50BP7110,116250.0,395155.0,1998-02-12,2001-01-26,4,4
B50B0569,1,50BP7111,116305.0,395200.0,1997-10-13,2010-06-16,14,14
B50B0570,1,50BP7112,116630.0,394570.0,1997-10-13,2001-01-26,5,5
B50B0571,1,50BP7113,112738.0,396513.0,1994-10-14,2013-03-22,20,20
B50B0572,1,50BP7114,112412.0,395245.0,1994-10-14,2012-04-12,19,19
B50B0573,1,50BP7116,118150.0,388555.0,2001-12-14,2007-10-26,7,7
B50B0574,2,50BP7117,118050.0,388690.0,2002-01-14,2007-04-28,6,6
B50B0575,1,50BP7118,117985.0,388776.0,2002-01-14,2014-09-29,12,13
B50B0577,1,,114816.0,390305.0,2009-12-04,2017-10-30,8,9
B50B0579,1,,114899.0,391610.0,2014-02-01,2017-03-01,4,4
B50B0580,1,50BL0002,118480.0,398240.0,2004-07-26,2019-10-08,15,16
B50B0581,1,,118107.0,388925.0,2004-10-31,2019-12-09,16,16
B50B0582,1,50BL0001,115587.0,398561.0,2004-10-31,2019-10-31,16,16
B50B0583,2,,114715.0,389977.0,2004-03-29,2017-10-30,14,14
B50B0584,1,,118450.0,395000.0,2002-06-12,2002-06-12,1,1
B50B0585,1,,118425.0,394975.0,2002-06-12,2002-06-12,1,1
B50B1186,1,,114550.0,395782.0,2008-03-12,2017-11-14,10,10
B50B1187,1,,115003.0,395737.0,2008-03-12,2017-11-14,10,10
B50B1188,1,,115346.0,396574.0,2008-03-12,2017-11-14,10,10
B50B1189,1,,114557.0,396540.0,2008-03-12,2017-11-13,10,10
B50B1190,1,,115420.0,396291.0,2008-03-12,2017-11-13,10,10
B50B1191,1,,115144.0,396369.0,2008-03-12,2017-11-13,10,10
B50B1192,1,,110694.0,396536.0,2008-01-01,2011-05-13,4,4
B50B1193,1,,111105.0,396673.0,2008-01-01,2014-03-18,7,7
B50B1197,1,,112005.0,394097.0,2008-08-21,2017-10-30,10,10
B50B1203,1,,115889.0,395250.0,2006-06-20,2012-06-11,7,7
B50B1205,1,,116258.0,388313.0,2008-07-05,2012-11-21,5,5
B50B1206,1,,115041.0,396784.0,2007-01-31,2017-11-14,11,11
B50B1207,1,,115089.0,395862.0,2007-01-31,2017-11-13,11,11
B50B1208,1,,114490.0,395978.0,2007-01-12,2011-10-05,5,5
B50B1210,1,,116055.0,390807.0,2008-06-12,2012-11-21,5,5
B50B1211,1,,114423.0,393655.0,2008-06-12,2012-11-21,5,5
B50B1212,1,,113300.0,395959.0,2008-07-09,2012-11-19,5,5
B50B1213,1,,112357.0,393037.0,2008-10-23,2012-06-14,5,5
B50B1214,1,,113170.0,394254.0,2008-06-12,2012-11-19,5,5
B50B1215,1,,113599.0,391370.0,2008-07-10,2011-10-24,4,4
B50B1279,1,50BL0215,110589.0,392058.0,2011-02-24,2019-01-01,9,9
B50B1281,1,,110732.0,396596.0,2011-01-01,2017-06-29,7,7
B50B1285,1,,119984.0,398379.0,2011-03-23,2016-07-15,6,6
B50B1286,1,,110090.0,391983.0,2012-10-27,2017-10-30,6,6
B50B1287,1,,110089.0,391985.0,2012-10-27,2017-03-14,6,6
B50B1303,1,,114704.0,396378.0,2015-01-12,2017-11-13,3,3
B50B1306,1,,115091.0,396680.0,2014-12-17,2017-11-14,4,4
B50B1307,4,,115416.0,396130.0,2017-07-04,2018-07-10,2,2
B50B1308,4,,114863.0,396737.0,2017-07-04,2018-07-11,2,2
B50B1309,4,,114479.0,396370.0,2017-07-04,2018-07-10,2,2
B50B1310,4,,114875.0,395987.0,2017-07-04,2018-07-10,2,2
B50C0004,1,50CB0004,104817.0,387321.0,1951-11-14,2014-12-15,64,64
B50C0006,1,50CB0006,104510.0,387070.0,1951-11-14,2014-12-15,64,64
B50C0007,1,50CB0007,103790.0,386020.0,1951-11-14,2014-12-15,64,64
B50C0028,2,50CP0028,104633.0,382971.0,1966-09-28,2019-10-31,54,54
B50C0029,3,50CP0029,107362.0,386985.0,1966-09-28,2019-10-31,54,54
B50C0077,4,50CP0077,100239.0,384834.0,1979-09-17,2019-12-09,41,41
B50C0078,5,50CP0078,104652.0,386451.0,1979-09-17,2019-12-09,41,41
B50C0079,4,50CP0079,103142.0,384732.0,1979-11-19,2019-10-31,41,41
B50C0129,1,50CL0001,107560.0,387330.0,1952-10-15,1988-04-29,31,37
B50C0130,1,50CL0001,107728.0,387250.0,1988-12-15,2002-08-15,15,15
B50C0131,1,50CL0002,100960.0,386350.0,1952-12-14,1955-10-14,4,4
B50C0132,1,50CL0002,100970.0,386360.0,1962-12-14,1965-04-28,3,4
B50C0133,1,50CL0002,100970.0,386400.0,1965-12-14,1985-12-28,21,21
B50C0134,1,50CL0002,100990.0,386400.0,1986-08-28,2002-08-15,17,17
B50C0135,1,50CL0003,103520.0,385340.0,1952-09-15,2000-11-28,49,49
B50C0136,1,50CL0005,104400.0,383560.0,1952-10-15,1952-10-15,1,1
B50C0137,1,50CL0005,104360.0,383550.0,1952-12-15,1954-08-26,3,3
B50C0138,1,50CL0005,104400.0,383560.0,1954-10-14,1955-04-27,2,2
B50C0139,1,50CL0005,104360.0,383550.0,1955-08-10,1958-04-28,4,4
B50C0140,1,50CL0005,104370.0,383540.0,1958-12-14,1959-10-14,2,2
B50C0141,1,50CL0005,104360.0,383550.0,1959-12-14,1966-12-14,8,8
B50C0142,1,50CL0005,104420.0,383570.0,1967-10-13,1975-08-28,9,9
B50C0143,1,50CL0005,104420.0,383580.0,1976-04-28,1981-12-15,6,6
B50C0144,1,50CL0005,104440.0,383560.0,1982-08-27,1994-06-29,13,13
B50C0145,1,50CL0008,102190.0,382780.0,1952-10-15,1965-04-28,14,14
B50C0146,1,50CL0008,102330.0,382740.0,1965-12-14,1982-04-28,18,18
B50C0147,1,50CL0008,102360.0,382760.0,1982-11-02,2000-11-29,19,19
B50C0148,1,50CL0010,102660.0,386730.0,1964-06-15,1975-07-14,12,12
B50C0149,1,50CL0014,106740.0,387110.0,1967-02-28,1992-03-27,26,26
B50C0150,1,50CL0015,104360.0,383550.0,1969-04-14,2000-02-28,32,32
B50C0151,1,50CL0016,105300.0,386380.0,1969-11-14,2000-03-28,32,32
B50C0152,1,50CL0017,102870.0,385690.0,1970-04-28,1987-10-15,18,18
B50C0153,1,50CL0017,102850.0,385650.0,1988-04-30,1994-10-16,7,7
B50C0154,1,50CL0018,104950.0,387440.0,1991-02-28,1994-09-14,4,4
B50C0155,1,50CL0018,105010.0,387420.0,1994-10-14,1997-07-28,4,4
B50C0156,1,50CL0018,104980.0,387438.0,1998-01-28,2014-12-15,17,17
B50C0157,1,50CL0077,100226.0,384837.0,1993-01-14,2017-04-11,25,25
B50C0158,1,50CL9001,102995.0,384990.0,1998-11-13,2002-08-15,5,5
B50C0159,1,50CL9002,100460.0,383635.0,1998-05-28,2002-08-15,5,5
B50C0160,1,50CL9003,101640.0,383880.0,2000-05-02,2002-08-15,3,3
B50C0161,1,50CL9004,102170.0,382420.0,1998-05-28,2002-08-15,5,5
B50C0162,1,50CL9005,100670.0,382660.0,1997-08-14,2002-08-15,6,6
B50C0163,1,50CL9006,100690.0,382630.0,1997-08-14,2002-08-15,6,6
B50C0164,2,50CP7000,105505.0,384630.0,1981-09-15,1994-05-14,13,14
B50C0165,2,50CP7001,105530.0,384560.0,1981-09-15,1994-05-14,13,14
B50C0167,2,50CP7003,106430.0,385140.0,1981-09-15,1989-05-17,9,9
B50C0168,1,50CP7004,106500.0,385320.0,1981-09-15,1994-05-14,12,14
B50C0169,1,50CP7005,106540.0,385240.0,1981-09-15,1994-05-14,13,14
B50C0170,2,50CP7006,106570.0,385100.0,1981-09-15,1994-05-14,13,14
B50C0171,2,50CP7007,106570.0,385225.0,1981-09-15,1989-05-17,9,9
B50C0172,1,50CP7008,106600.0,385270.0,1981-09-15,1989-05-17,9,9
B50C0173,2,50CP7009,106685.0,385265.0,1981-09-15,1994-05-14,13,14
B50C0174,2,50CP7010,107215.0,386715.0,1981-09-15,1994-05-14,13,14
B50C0175,2,50CP7011,107360.0,386600.0,1981-09-15,1994-05-14,13,14
B50C0176,1,50CP7012,107380.0,386565.0,1981-09-15,1989-05-17,9,9
B50C0177,1,50CP7013,107430.0,386500.0,1981-12-10,1989-05-17,9,9
B50C0178,2,50CP7014,107430.0,386460.0,1981-09-15,1994-05-14,13,14
B50C0179,2,50CP7015,104440.0,384210.0,1989-06-07,1994-05-14,5,6
B50C0180,2,50CP7016,104125.0,384170.0,1989-06-07,1994-05-14,5,6
B50C0181,1,50CP7034,107302.0,386602.0,1996-03-28,2017-10-24,22,22
B50C0182,1,50CP7035,107453.0,386467.0,1996-03-14,2017-10-24,21,22
B50C0183,1,50CP7036,107090.0,386810.0,1996-03-14,1996-05-14,1,1
B50C0184,1,50CP7037,107191.0,386746.0,1996-03-14,2014-03-27,19,19
B50C0187,1,50CP7039,106310.0,385620.0,1996-08-01,2003-01-28,8,8
B50C0188,1,50CP7040,106455.0,385376.0,1996-03-14,2017-10-24,22,22
B50C0189,2,50CP7041,106610.0,385015.0,1996-03-14,2003-01-28,8,8
B50C0190,1,50CP7042,106550.0,385110.0,1996-03-14,2013-04-11,18,18
B50C0191,1,50CP7043,106513.0,385329.0,1996-03-14,2015-10-26,20,20
B50C0192,1,50CP7044,106570.0,385270.0,1996-03-14,2007-04-24,12,12
B50C0194,1,50CP7045,106310.0,385620.0,1996-08-01,2003-01-28,8,8
B50C0197,1,50CP7048,106440.0,385370.0,1996-03-14,2007-03-26,12,12
B50C0198,1,50CP7049,105280.0,384940.0,1996-03-14,2003-01-28,8,8
B50C0199,2,50CP7050,105460.0,384740.0,1996-03-14,2003-01-28,8,8
B50C0200,1,50CP7051,105531.0,384641.0,1996-03-14,2016-04-27,21,21
B50C0201,1,50CP7052,105550.0,384570.0,1996-03-14,2006-04-14,11,11
B50C0205,1,50CP7055,105280.0,384940.0,1996-03-14,2003-01-28,8,8
B50C0207,1,50CP7057,104440.0,383860.0,1996-03-14,2000-02-28,5,5
B50C0208,2,50CP7058,104260.0,384171.0,1996-03-14,2014-03-27,19,19
B50C0209,1,50CP7059,104200.0,384345.0,1996-03-14,2000-02-28,5,5
B50C0210,1,50CP7060,104420.0,384240.0,1996-03-14,2002-11-14,7,7
B50C0211,2,50CP7061,105027.0,384435.0,1996-03-14,2016-04-27,19,19
B50C0212,2,50CP7062,104775.0,384370.0,1996-03-14,2000-02-28,5,5
B50C0213,1,50CP7063,104145.0,384128.0,1996-03-14,2016-04-27,21,21
B50C0214,2,50CP7064,104024.0,384067.0,1996-03-14,2016-04-27,21,21
B50C0215,1,50CP7065,103580.0,384030.0,1996-03-14,2003-01-28,8,8
B50C0216,2,50CP7066,103800.0,384045.0,1996-03-14,2003-01-28,8,8
B50C0217,2,50CP7067,103940.0,384045.0,1996-03-14,2003-01-28,8,8
B50C0218,1,50CP7068,103576.0,384030.0,1996-03-14,2003-01-28,8,8
B50C0219,2,50CP7069,104346.0,384203.0,2001-02-14,2016-04-27,16,16
B50C0220,1,50CW0009,106700.0,387090.0,1964-05-29,1969-03-14,6,6
B50C0221,1,50CW0011,105440.0,386490.0,1964-05-29,1968-12-27,5,5
B50C0222,1,50CW0012,102850.0,385650.0,1964-05-29,1969-12-15,6,6
B50C0223,1,50CW0013,104650.0,382450.0,1964-05-29,1968-01-16,5,5
B50C0389,1,,104819.0,387324.0,2011-03-02,2016-07-14,6,6
B50C0390,1,,104926.0,387424.0,2011-08-18,2016-07-14,6,6
B50C0391,2,,104669.0,386438.0,2011-03-02,2016-07-14,6,6
B50C0392,1,,104763.0,387253.0,2011-03-02,2016-04-19,6,6
B50C0393,1,,105291.0,387188.0,2011-03-31,2016-07-14,6,6
B50C0394,1,,104285.0,387337.0,2011-03-28,2016-07-14,6,6
B50C0395,1,,103926.0,387272.0,2011-03-31,2016-07-14,6,6
B50C0396,1,,104115.0,387176.0,2011-03-28,2016-07-14,6,6
B50C0397,1,,103647.0,386922.0,2011-03-28,2016-07-14,6,6
B50C0398,1,,103834.0,386851.0,2011-03-02,2016-07-14,6,6
B50C0399,1,,103886.0,386630.0,2011-03-02,2016-07-14,6,6
B50C0400,1,,104012.0,386386.0,2011-03-02,2016-07-14,6,6
B50C0401,1,,103185.0,385571.0,2011-03-28,2016-07-14,6,6
B50C0402,1,,103517.0,385338.0,2011-03-28,2016-07-14,6,6
B50C0403,1,,103174.0,385170.0,2011-03-02,2016-07-14,6,6
B50D0004,4,50DP0008,116030.0,382705.0,1967-05-29,2019-12-09,52,53
B50D0008,2,50DP0011,117115.0,384925.0,1974-09-16,2001-01-15,28,28
B50D0009,2,50DP0009,117150.0,383890.0,1974-08-28,2001-01-15,26,28
B50D0010,2,50DP0010,117171.0,385462.0,1974-08-29,2001-01-15,28,28
B50D0013,5,50DP0013,113515.0,380725.0,1979-11-28,2019-10-31,41,41
B50D0051,1,50DL0001,117520.0,386700.0,1952-12-15,1991-04-29,39,40
B50D0052,1,50DL0002,119700.0,385760.0,1952-10-17,2002-08-14,50,51
B50D0053,1,50DL0003,116780.0,384760.0,1952-12-17,2002-08-14,50,51
B50D0054,1,50DL0004,117740.0,383540.0,1952-08-28,1966-05-28,15,15
B50D0055,1,50DL0004,117660.0,383530.0,1968-02-14,2000-12-28,33,33
B50D0056,1,50DL0005,113370.0,381180.0,1952-08-28,1981-09-28,30,30
B50D0057,1,50DL0005,113400.0,381120.0,1982-03-15,1998-05-28,16,17
B50D0058,1,50DL0006,115430.0,381160.0,1952-12-15,1996-12-19,44,45
B50D0059,1,50DL0006,115440.0,381160.0,1997-01-29,2002-08-14,6,6
B50D0060,1,50DL0007,119510.0,381340.0,1952-10-17,1968-04-29,16,17
B50D0061,1,50DL0007,119561.0,381351.0,1968-08-28,2002-08-14,35,35
B50D0062,1,50DL0008,116040.0,382690.0,1993-01-14,1993-04-27,1,1
B50D0063,1,50DL0008,116056.0,382693.0,1993-10-27,2007-06-28,15,15
B50D0064,2,50DP7000,115528.0,381661.0,1983-05-13,2017-10-24,34,35
B50D0065,2,50DP7001,115535.0,381680.0,1983-05-13,1989-08-14,7,7
B50D0066,2,50DP7002,115553.0,381697.0,1983-05-13,2019-12-03,37,37
B50D0067,2,50DP7003,115565.0,381709.0,1983-05-13,2017-10-24,35,35
B50D0068,2,50DP7004,115555.0,381725.0,1983-05-13,1989-08-14,5,7
B50D0069,2,50DP7005,115575.0,381710.0,1983-05-13,1989-08-14,7,7
B50D0070,2,50DP7006,115560.0,381690.0,1983-05-13,1989-08-14,7,7
B50D0071,2,50DP7007,115540.0,381705.0,1983-05-13,1989-08-14,7,7
B50D0072,1,50DP7008,115380.0,381360.0,1983-05-13,1989-08-14,7,7
B50D0073,2,50DP7009,115820.0,381523.0,1983-07-28,2017-10-24,35,35
B50D0074,2,50DP7010,115825.0,381590.0,1983-07-28,1989-08-28,7,7
B50D0075,2,50DP7011,115834.0,381613.0,1983-07-28,2017-10-24,35,35
B50D0076,2,50DP7012,115840.0,381670.0,1983-07-28,1989-08-14,7,7
B50D0077,2,50DP7013,115836.0,381673.0,1983-07-28,2017-10-24,35,35
B50D0078,2,50DP7014,115855.0,381675.0,1983-07-28,1989-08-28,7,7
B50D0079,2,50DP7015,117475.0,381015.0,1983-05-13,1989-08-28,7,7
B50D0080,2,50DP7016,117450.0,380985.0,1983-05-13,1989-08-28,7,7
B50D0081,2,50DP7017,117410.0,380950.0,1983-05-13,1989-08-28,7,7
B50D0082,2,50DP7018,118185.0,380615.0,1983-05-13,1989-08-28,7,7
B50D0083,2,50DP7019,118120.0,380585.0,1983-05-13,1989-08-28,7,7
B50D0084,2,50DP7020,118115.0,380550.0,1983-05-13,1989-08-28,7,7
B50D0085,2,50DP7021,118170.0,380760.0,1983-05-13,1984-12-14,2,2
B50D0086,2,50DP7022,119575.0,381205.0,1983-05-13,1988-11-14,3,6
B50D0087,2,50DP7023,119620.0,381120.0,1983-05-13,1993-01-14,11,11
B50D0088,2,50DP7023,119310.0,381520.0,1993-01-28,1998-04-14,6,6
B50D0089,2,50DP7023,119690.0,381075.0,1999-06-28,2017-10-24,18,19
B50D0090,2,50DP7024,119650.0,381060.0,1983-05-13,1989-03-28,5,7
B50D0091,2,50DP7025,119673.0,381040.0,1983-05-13,2017-10-24,34,35
B50D0092,1,50DP7026,119700.0,380975.0,1983-05-13,1989-07-28,7,7
B50D0093,1,50DP7027,119730.0,380920.0,1983-05-13,1989-07-28,7,7
B50D0094,2,50DP7028,119570.0,381375.0,1983-05-13,1989-08-14,7,7
B50D0095,2,50DP7029,119820.0,381790.0,1984-05-14,1989-08-14,6,6
B50D0096,2,50DP7030,116485.0,381570.0,1984-05-14,2017-10-24,34,34
B50D0097,2,50DP7031,119672.0,380980.0,1989-09-14,1993-01-14,5,5
B50D0098,2,50DP7031,119674.0,380981.0,1993-01-28,2017-03-20,25,25
B50D0099,3,50DP7032,118750.0,382035.0,1984-07-23,1989-08-28,6,6
B50D0100,3,50DP7033,117010.0,381875.0,1984-07-06,1989-08-28,6,6
B50D0101,2,50DP7034,115465.0,381170.0,1984-07-06,1989-01-25,6,6
B50D0102,1,50DP7035,114450.0,381390.0,1983-11-28,1984-04-19,2,2
B50D0103,1,50DP7036,119550.0,381350.0,1984-01-16,1984-06-13,1,1
B50D0105,1,,115532.0,381706.0,2012-11-25,2015-10-13,4,4
B50D0234,1,,119678.0,380890.0,2013-02-23,2017-03-20,5,5
B50E0002,1,50EB0002,123580.0,389620.0,1955-11-28,2015-03-17,60,61
B50E0006,1,50EB0006,123870.0,388770.0,1955-11-28,2015-03-17,60,61
B50E0009,1,50EB0009,125270.0,387840.0,1951-11-14,2019-04-28,69,69
B50E0089,1,50EB0089,129300.0,393700.0,1951-11-14,1980-04-28,30,30
B50E0097,1,50EB0097,123476.0,392902.0,1957-09-28,1995-10-27,39,39
B50E0111,3,50EP0111,128587.0,394791.0,1901-01-15,2019-10-03,118,119
B50E0112,3,50EP0112,127467.0,395101.0,1955-03-11,2019-10-03,65,65
B50E0133,3,50EP0133,129287.0,395441.0,1955-03-11,2019-10-03,65,65
B50E0140,6,50EP0140,120353.0,393100.0,1971-01-15,2019-10-09,49,49
B50E0145,1,50EP0145,123667.0,392961.0,1971-05-14,2019-10-22,49,49
B50E0146,2,50EP0146,124155.0,393092.0,1971-05-14,2019-10-22,49,49
B50E0147,2,50EP0147,125504.0,393114.0,1971-05-14,2019-10-22,49,49
B50E0148,1,50EP0148,125415.0,394215.0,1971-05-14,1972-10-17,2,2
