locname,nmeas,firstyear,lastyear,nyears,yearspan,mean,std,q05,q50,q95,q95-q05,ref,firstdate,lastdate,alias,xcr,ycr
P56F0014,398.0,1982.0,2002.0,21.0,21.0,26.07587939698493,0.12229380127943346,25.9,26.07,26.3115,0.4115000000000002,NAP,1982-05-14,2002-04-28,56FS7042,138610.0,369995.0
P56F0015,229.0,1982.0,1992.0,11.0,11.0,26.59388646288209,0.10888270382910084,26.45,26.6,26.756,0.30600000000000094,NAP,1982-05-14,1992-08-14,56FS7043,138850.0,370120.0
P56F0016,30.0,1993.0,1994.0,2.0,2.0,27.848333333333322,0.0787437280844871,27.6845,27.87,27.93,0.24549999999999983,NAP,1993-02-14,1994-04-27,56FS7044,139200.0,370330.0
P56F0017,30.0,1993.0,1994.0,2.0,2.0,27.474333333333323,0.14349536417679096,27.2335,27.515,27.570999999999998,0.3374999999999986,NAP,1993-02-14,1994-04-27,56FS7045,138970.0,370190.0
P56F0018,30.0,1993.0,1994.0,2.0,2.0,27.43233333333333,0.16266494723040745,27.078500000000002,27.47,27.52,0.4414999999999978,NAP,1993-02-14,1994-04-27,56FS7046,138865.0,370130.0
P56F0019,30.0,1993.0,1994.0,2.0,2.0,27.292999999999992,0.22566606393916008,26.7515,27.355,27.41,0.6585000000000001,NAP,1993-02-14,1994-04-27,56FS7047,138780.0,370080.0
P56F0020,30.0,1993.0,1994.0,2.0,2.0,27.005999999999993,0.16608265495187058,26.613500000000002,27.055,27.1255,0.5119999999999969,NAP,1993-02-14,1994-04-27,56FS7048,138690.0,370025.0
P56F0021,30.0,1993.0,1994.0,2.0,2.0,27.563999999999997,0.09072884953492481,27.46,27.55,27.7475,0.28749999999999787,NAP,1993-02-14,1994-04-27,56FS7049,139200.0,370330.0
P56F0022,30.0,1993.0,1994.0,2.0,2.0,27.377000000000006,0.16795216888889122,27.012,27.455,27.5055,0.49350000000000094,NAP,1993-02-14,1994-04-27,56FS7050,138970.0,370190.0
P56F0023,30.0,1993.0,1994.0,2.0,2.0,27.27766666666667,0.1988359804623819,26.748,27.335,27.3855,0.6374999999999993,NAP,1993-02-14,1994-04-27,56FS7051,138865.0,370130.0
P56F0024,30.0,1993.0,1994.0,2.0,2.0,27.013,0.1441299700820826,26.6045,27.05,27.09,0.48549999999999827,NAP,1993-02-14,1994-04-27,56FS7052,138780.0,370080.0
P56F0025,30.0,1993.0,1994.0,2.0,2.0,26.42800000000001,0.07289103818903847,26.319,26.42,26.566499999999998,0.24749999999999872,NAP,1993-02-14,1994-04-27,56FS7053,138690.0,370025.0
P56F0026,81.0,2008.0,2011.0,4.0,4.0,25.841358024691363,0.12292022907580893,25.71,25.81,26.08,0.36999999999999744,NAP,2008-07-14,2011-12-28,,137862.0,369738.0
P57A0001,80.0,1989.0,2003.0,10.0,15.0,39.07862499999999,0.18283106783883504,38.499,39.135000000000005,39.241,0.7419999999999973,NAP,1989-03-14,2003-03-28,57AS0038,148290.0,364870.0
P57A0005,395.0,1980.0,1999.0,20.0,20.0,28.5661772151899,0.19146329116914712,28.24,28.62,28.793,0.5530000000000008,NAP,1980-01-14,1999-01-27,57AS7026,146550.0,372580.0
P57A0006,166.0,1987.0,1999.0,12.0,13.0,31.566927710843373,0.2136654583126157,31.2025,31.564999999999998,31.86,0.6574999999999989,NAP,1987-05-14,1999-01-27,57AS7027,146680.0,371900.0
P57A0007,36.0,1985.0,1987.0,3.0,3.0,30.78388888888889,0.0828519429129121,30.6475,30.8,30.8975,0.25,NAP,1985-07-15,1987-09-28,57AS7028,146465.0,372130.0
P57A0008,107.0,1992.0,1999.0,8.0,8.0,30.57934579439252,0.19278138477833304,30.3,30.61,30.83,0.5299999999999976,NAP,1992-11-13,1999-01-27,57AS7028,146460.0,372125.0
P57A0009,45.0,1980.0,1982.0,3.0,3.0,32.07022222222223,0.1607862625419912,31.816,32.05,32.297999999999995,0.48199999999999577,NAP,1980-01-14,1982-07-28,57AS7029,146495.0,371605.0
P57A0010,202.0,1980.0,1995.0,14.0,16.0,31.88400990099011,0.08230667021076839,31.751,31.88,32.03,0.2789999999999999,NAP,1980-01-14,1995-05-29,57AS7030,146780.0,371530.0
P57A0011,303.0,1985.0,1999.0,15.0,15.0,29.34666666666664,2.9469966378031325,29.39,29.59,30.0,0.6099999999999994,NAP,1985-07-15,1999-01-27,57AS7032,146360.0,372570.0
P57A0012,310.0,1980.0,1996.0,17.0,17.0,32.025096774193585,0.12159334710730664,31.79,32.03,32.2255,0.43549999999999756,NAP,1980-01-14,1996-02-28,57AS7033,146635.0,371175.0
P57A0013,72.0,1996.0,2005.0,7.0,10.0,32.09569444444445,0.1346129180843353,31.83,32.12,32.2845,0.454500000000003,NAP,1996-11-14,2005-03-01,57AS7033,146565.0,371185.0
P57A0014,217.0,1980.0,2013.0,21.0,34.0,29.6304147465438,1.4379825481105195,28.22,28.69,31.594,3.3740000000000023,NAP,1980-07-28,2013-04-25,57AS7034,146504.0,372641.0
P57A0015,136.0,2008.0,2019.0,12.0,12.0,31.801323529411754,0.15103989575252136,31.56,31.81,31.9825,0.422500000000003,NAP,2008-01-14,2019-03-25,,146741.0,371511.0
P57A0016,136.0,2008.0,2019.0,12.0,12.0,33.11367647058822,0.11956593608505493,32.97,33.1,33.3075,0.3374999999999986,NAP,2008-01-14,2019-03-25,,146556.0,371198.0
P57A0017,99.0,2005.0,2012.0,8.0,8.0,31.904141414141403,0.5869968711473298,31.159,31.66,32.81,1.6510000000000034,NAP,2005-02-14,2012-10-29,,146689.0,371848.0
P57A0018,243.0,2001.0,2019.0,18.0,19.0,33.225555555555566,0.15172288789350083,33.010999999999996,33.23,33.4,0.3890000000000029,NAP,2001-10-17,2019-05-14,,146533.0,370240.0
P57A0019,0.0,,,0.0,,,,,,,,NAP,,,,144195.0,370170.0
P57A0020,0.0,,,0.0,,,,,,,,NAP,,,,144195.0,370170.0
P57A0021,93.0,2013.0,2019.0,7.0,7.0,30.348602150537644,0.1692155263063972,29.936,30.43,30.483999999999998,0.5479999999999983,NAP,2013-11-14,2019-05-14,,146504.0,372641.0
P57A0022,69.0,2013.0,2019.0,7.0,7.0,31.3244927536232,0.168841521864562,31.024,31.38,31.51,0.48600000000000065,NAP,2013-11-14,2019-03-25,,146689.0,371848.0
P57B0001,632.0,1987.0,2019.0,33.0,33.0,33.606993670886055,0.1556321803296916,33.34,33.61,33.85,0.509999999999998,NAP,1987-07-14,2019-05-13,57BS7814,157015.0,363725.0
P57B0002,503.0,1987.0,2012.0,26.0,26.0,32.48666003976143,0.1340525917101996,32.28,32.48,32.729,0.44899999999999807,NAP,1987-07-28,2012-05-29,57BS7815,156465.0,365680.0
P57B0003,63.0,1984.0,1987.0,4.0,4.0,33.60555555555557,0.12248472949953179,33.4,33.65,33.749,0.34900000000000375,NAP,1984-06-28,1987-06-29,57BS7816,157015.0,363725.0
P57B0004,0.0,,,0.0,,,,,,,,NAP,,,57BS7817,156875.0,365500.0
P57B0005,41.0,1984.0,1987.0,4.0,4.0,32.585121951219506,0.10738067682827107,32.47,32.58,32.79,0.3200000000000003,NAP,1984-07-13,1987-06-29,57BS7818,156465.0,365680.0
P57B0024,0.0,,,0.0,,,,,,,,NAP,,,,157475.0,372337.0
P57B0025,0.0,,,0.0,,,,,,,,NAP,,,,159361.0,369692.0
P57B0026,158.0,2012.0,2019.0,8.0,8.0,32.57708860759492,0.09721801487973923,32.4085,32.59,32.7215,0.3130000000000024,NAP,2012-06-14,2019-05-13,,156476.0,365690.0
P57B0028,1342.0,2013.0,2018.0,6.0,6.0,21.516244411326372,0.22132451909803907,21.27,21.46,21.99,0.7199999999999989,NAP,2013-11-15,2018-07-12,,158606.0,373469.0
P57B0029,1260.0,2014.0,2018.0,5.0,5.0,25.539992063492093,0.2173259758110374,25.2195,25.54,25.85,0.6305000000000014,NAP,2014-01-16,2018-08-24,,159622.0,369459.0
P57B0030,1206.0,2014.0,2018.0,5.0,5.0,25.576260364842465,0.2459100031805642,25.15,25.605,25.91,0.7600000000000016,NAP,2014-03-18,2018-08-24,,159582.0,370404.0
P57B0031,0.0,,,0.0,,,,,,,,NAP,,,,159364.0,369694.0
P57B0032,313.0,2016.0,2016.0,1.0,1.0,30.61658146964857,0.03936361445173716,30.55,30.62,30.66,0.10999999999999943,NAP,2016-01-01,2016-11-08,,151496.0,369122.0
P57B0033,313.0,2016.0,2016.0,1.0,1.0,31.077795527156592,0.07111697915068727,30.96,31.08,31.19,0.23000000000000043,NAP,2016-01-01,2016-11-08,,151109.0,369023.0
P57E0001,775.0,1967.0,2002.0,36.0,36.0,26.917174193548394,0.2539631895742925,26.65,26.82,27.38,0.7300000000000004,NAP,1967-10-28,2002-12-30,57ES0032,168340.0,366740.0
P57E0002,110.0,1989.0,2002.0,14.0,14.0,22.62272727272727,0.08963646344903232,22.5045,22.62,22.75,0.24549999999999983,NAP,1989-01-13,2002-03-28,57ES7030,162920.0,373310.0
P57E0003,91.0,1989.0,1996.0,8.0,8.0,23.259999999999994,0.1724979871058081,23.015,23.25,23.59,0.5749999999999993,NAP,1989-01-13,1996-05-28,57ES7031,162325.0,372420.0
P57E0004,166.0,1989.0,2002.0,14.0,14.0,22.993373493975895,0.2100924881955635,22.5825,22.994999999999997,23.3,0.7175000000000011,NAP,1989-01-13,2002-03-28,57ES7032,161450.0,372170.0
P57E0005,119.0,1989.0,2002.0,14.0,14.0,24.453109243697497,0.1156759639797461,24.278000000000002,24.43,24.66,0.3819999999999979,NAP,1989-01-13,2002-03-28,57ES7033,161810.0,371300.0
P57E0006,130.0,1989.0,2002.0,14.0,14.0,24.69607692307693,0.2554870592570659,24.46,24.634999999999998,25.191,0.7309999999999981,NAP,1989-01-13,2002-03-28,57ES7034,162395.0,371180.0
P57E0007,105.0,1990.0,2002.0,13.0,13.0,25.803714285714303,0.1263637693241311,25.622,25.84,25.98,0.35800000000000054,NAP,1990-01-15,2002-03-28,57ES7035,162650.0,369300.0
P57E0008,156.0,1980.0,1998.0,16.0,19.0,25.856089743589752,0.26586092342389256,25.4975,25.880000000000003,26.302500000000002,0.8050000000000033,NAP,1980-02-13,1998-01-28,57ES7049,166020.0,368200.0
P57E0010,101.0,1980.0,1985.0,6.0,6.0,26.524059405940605,0.039170862074296466,26.45,26.53,26.58,0.129999999999999,NAP,1980-01-28,1985-12-16,57ES7050,166080.0,368140.0
P57E0011,159.0,1993.0,2002.0,10.0,10.0,17.987798742138356,9.986029142516474,-0.821,23.29,23.48,24.301000000000002,NAP,1993-04-14,2002-03-28,57ES7084,166330.0,372010.0
P57E0012,166.0,1993.0,2002.0,10.0,10.0,23.396204819277134,0.14177466192699106,23.2225,23.38,23.615000000000002,0.39250000000000185,NAP,1993-01-14,2002-03-28,57ES7085,166050.0,371120.0
P57E0013,10.0,1993.0,1993.0,1.0,1.0,23.770999999999997,0.4103237204397952,23.0025,23.915,24.0735,1.070999999999998,NAP,1993-01-14,1993-05-28,57ES7086,166050.0,371120.0
P57E0014,349.0,1993.0,2015.0,23.0,23.0,24.405128939828067,0.1455658716249067,24.194,24.39,24.68,0.48600000000000065,NAP,1993-02-15,2015-01-01,57ES7087,165815.0,370034.0
P57E0015,169.0,1992.0,2002.0,11.0,11.0,25.329940828402357,0.12061102887963814,25.194,25.32,25.476,0.28200000000000003,NAP,1992-11-28,2002-03-28,57ES7088,166550.0,368330.0
P57E0016,166.0,1993.0,2002.0,10.0,10.0,25.856506024096387,0.13687803670855048,25.7125,25.82,26.185000000000002,0.4725000000000037,NAP,1993-02-15,2002-03-28,57ES7089,167140.0,368050.0
P57E0017,28.0,1992.0,1997.0,4.0,6.0,26.997142857142858,0.3245379295627366,26.68,26.955,27.1925,0.5124999999999993,NAP,1992-12-14,1997-08-28,57ES7090,165835.0,366915.0
P57E0018,53.0,1998.0,2002.0,5.0,5.0,40.86867924528301,13.583279744107326,26.918000000000003,53.81,54.272,27.353999999999996,NAP,1998-10-14,2002-03-28,57ES7090,165855.0,366920.0
P57E0019,169.0,1992.0,2002.0,11.0,11.0,27.629289940828404,0.16788095968394157,27.424,27.62,27.812,0.3880000000000017,NAP,1992-12-14,2002-03-28,57ES7091,165835.0,366915.0
P57E0020,433.0,1993.0,2019.0,27.0,27.0,24.89344110854505,0.1347526261362655,24.72,24.88,25.13,0.41000000000000014,NAP,1993-03-29,2019-05-29,57ES7092,164980.0,369765.0
P57E0021,160.0,1993.0,2002.0,10.0,10.0,26.352875,0.11471258861790781,26.189500000000002,26.36,26.5,0.31049999999999756,NAP,1993-04-14,2002-03-28,57ES7093,165200.0,368060.0
P57E0022,400.0,1993.0,2019.0,27.0,27.0,24.75947499999997,1.6971838606991123,24.65,24.89,25.02,0.370000000000001,NAP,1993-02-15,2019-04-29,57ES7094,165816.0,370031.0
P57E0023,433.0,1993.0,2019.0,27.0,27.0,25.621039260970004,0.1646280342429922,25.37,25.65,25.79,0.41999999999999815,NAP,1993-03-29,2019-05-29,57ES7095,165500.0,369030.0
P57E0024,165.0,1993.0,2002.0,10.0,10.0,26.55684848484848,0.1842281395199523,26.392,26.59,26.776,0.38400000000000034,NAP,1993-02-15,2002-03-28,57ES7096,167140.0,368050.0
P57E0025,428.0,1993.0,2019.0,27.0,27.0,25.217850467289715,1.233173038707693,24.793499999999998,25.365000000000002,25.49,0.6965000000000003,NAP,1993-03-29,2019-05-29,57ES7097,164980.0,369765.0
P57E0026,110.0,1989.0,1999.0,11.0,11.0,24.854363636363637,0.19052572015793923,24.639,24.85,25.075499999999998,0.4364999999999988,NAP,1989-09-29,1999-12-28,57ES7102,165800.0,369990.0
P57E0027,72.0,1989.0,1998.0,10.0,10.0,25.297222222222214,0.2087469134272764,25.08,25.28,25.96,0.8800000000000026,NAP,1989-12-14,1998-08-28,57ES7105,168540.0,370185.0
P57E0028,162.0,1992.0,2004.0,13.0,13.0,25.186358024691355,0.4188890307593217,24.56,25.355,25.599500000000003,1.0395000000000039,NAP,1992-10-14,2004-04-28,57ES7106,165264.0,370376.0
P57E0029,178.0,1992.0,2004.0,13.0,13.0,24.11483146067416,0.15155772974451673,23.89,24.1,24.359,0.4690000000000012,NAP,1992-10-14,2004-04-28,57ES7107,165300.0,370380.0
P57E0030,14.0,1993.0,1994.0,2.0,2.0,25.167857142857137,0.1842731489029079,25.006500000000003,25.115000000000002,25.432499999999997,0.4259999999999948,NAP,1993-09-14,1994-03-28,57ES7108,165450.0,369075.0
P57E0031,417.0,1993.0,2019.0,27.0,27.0,23.9384412470024,0.16734843035041883,23.7,23.93,24.192,0.4920000000000009,NAP,1993-06-14,2019-05-29,57ES7109,166050.0,371120.0
P57E0032,87.0,1989.0,1998.0,10.0,10.0,26.045402298850583,0.17074259558804353,25.756,26.07,26.317,0.5609999999999999,NAP,1989-09-29,1998-01-28,57ES7110,166080.0,368190.0
P57E0033,128.0,1990.0,2001.0,12.0,12.0,24.203750000000014,0.1538636271119055,24.03,24.17,24.39,0.35999999999999943,NAP,1990-05-14,2001-08-28,57ES7125,162100.0,369420.0
P57E0034,61.0,1995.0,2008.0,11.0,14.0,24.232459016393445,0.20666926668556615,24.05,24.22,24.54,0.48999999999999844,NAP,1995-11-27,2008-08-28,57ES7126,162230.0,369400.0
P57E0035,99.0,1990.0,2002.0,13.0,13.0,25.45292929292929,0.22586004572659016,25.119,25.4,25.774,0.6550000000000011,NAP,1990-05-14,2002-03-28,57ES7127,162350.0,369410.0
P57E0036,0.0,,,0.0,,,,,,,,NAP,,,57ES7128,162040.0,368500.0
P57E0037,60.0,1990.0,1993.0,4.0,4.0,25.330666666666666,0.1446546637734588,25.0795,25.34,25.541,0.4615000000000009,NAP,1990-05-14,1993-08-28,57ES7129,162070.0,368460.0
P57E0038,108.0,1990.0,2002.0,13.0,13.0,26.35851851851851,0.26763350171950534,26.0075,26.29,26.88,0.8724999999999987,NAP,1990-05-14,2002-03-28,57ES7130,162300.0,368320.0
P57E0039,47.0,1995.0,2002.0,8.0,8.0,24.868297872340413,0.21969662035492155,24.629,24.82,25.311999999999998,0.6829999999999963,NAP,1995-12-14,2002-03-28,57ES7131,162160.0,369000.0
P57E0043,73.0,2008.0,2011.0,4.0,4.0,25.3008219178082,0.09824506525149714,25.17,25.31,25.452,0.28200000000000003,NAP,2008-06-13,2011-12-27,57ES7146,165805.0,370514.0
P57E0044,27.0,1997.0,1998.0,2.0,2.0,24.44703703703704,0.12581472381778216,24.303,24.4,24.641,0.3379999999999974,NAP,1997-02-14,1998-06-29,57ES7147,165825.0,370325.0
P57E0045,0.0,,,0.0,,,,,,,,NAP,,,57ES7148,165385.0,369755.0
P57E0046,58.0,1998.0,2002.0,5.0,5.0,26.136896551724146,0.10628011476714908,26.04,26.12,26.2565,0.21649999999999991,NAP,1998-02-27,2002-03-28,57ES7161,166080.0,368200.0
P57E0047,60.0,1998.0,2002.0,5.0,5.0,26.23049999999999,0.15618790291488388,26.029,26.25,26.51,0.48100000000000165,NAP,1998-02-27,2002-03-28,57ES7162,166070.0,368200.0
P57E0048,136.0,1998.0,2009.0,12.0,12.0,25.384044117647072,0.06441047391788686,25.3,25.38,25.4525,0.15249999999999986,NAP,1998-08-14,2009-07-28,57ES7165,164700.0,369100.0
P57E0049,273.0,1998.0,2019.0,22.0,22.0,24.309377289377306,2.4551819404691493,24.276,24.62,24.65,0.3739999999999988,NAP,1998-08-14,2019-05-29,57ES7166,165825.0,370325.0
P57E0050,16.0,1994.0,1999.0,4.0,6.0,27.525000000000002,0.15650346109058827,27.2975,27.505000000000003,27.755,0.4574999999999996,NAP,1994-01-28,1999-03-01,57ES7167,163190.0,368460.0
P57E0051,48.0,1998.0,2002.0,5.0,5.0,25.260624999999994,0.5060123884195353,24.67,24.91,25.86,1.1899999999999977,NAP,1998-02-27,2002-03-28,57ES7168,165450.0,368800.0
P57E0052,186.0,1989.0,2006.0,16.0,18.0,24.0205376344086,0.4763688454909429,23.012500000000003,24.13,24.57,1.5574999999999974,NAP,1989-08-14,2006-11-12,57ES7605,164185.0,374555.0
P57E0055,42.0,2006.0,2008.0,3.0,3.0,22.950714285714305,0.048003701947838026,22.95,22.95,22.95,0.0,NAP,2006-06-28,2008-08-14,,161464.0,372162.0
P57E0056,2132.0,2006.0,2018.0,11.0,13.0,25.52082082551602,0.483178153376382,24.68,25.57,26.22,1.5399999999999991,NAP,2006-06-28,2018-11-08,,162386.0,371160.0
P57E0057,160.0,2008.0,2017.0,10.0,10.0,25.24356249999998,0.1207697891905592,25.0595,25.23,25.4415,0.38200000000000145,NAP,2008-06-13,2017-12-28,,165271.0,370390.0
P57E0058,2124.0,2011.0,2018.0,8.0,8.0,25.06448210922776,0.2729648544010342,24.52,25.11,25.37,0.8500000000000014,NAP,2011-05-20,2018-11-08,,162344.0,371331.0
P57E0059,2452.0,2010.0,2018.0,9.0,9.0,24.63030587275696,0.266036436977814,24.21,24.63,25.034499999999998,0.8244999999999969,NAP,2010-07-23,2018-07-03,,162022.0,371645.0
P57E0060,2236.0,2011.0,2018.0,8.0,8.0,24.204083184257605,0.16835966152145534,23.88,24.28,24.4,0.5199999999999996,NAP,2011-05-20,2018-07-24,,161706.0,371828.0
P57E0061,1437.0,2011.0,2015.0,5.0,5.0,23.36348643006259,0.11327682273620854,23.24,23.34,23.53,0.2900000000000027,NAP,2011-05-20,2015-11-09,,161463.0,372163.0
P57E0062,183.0,2003.0,2010.0,8.0,8.0,24.830163934426214,0.3723499408786674,24.193,24.94,25.339,1.1459999999999972,NAP,2003-02-06,2010-06-21,,161745.0,370945.0
P57E0063,14.0,2003.0,2004.0,2.0,2.0,24.790714285714284,0.02268997939256752,24.756500000000003,24.79,24.8235,0.06699999999999662,NAP,2003-05-28,2004-11-29,,161730.0,371033.0
P57E0064,108.0,2003.0,2010.0,8.0,8.0,24.636388888888888,0.042918273417583114,24.58,24.64,24.7,0.120000000000001,NAP,2003-04-14,2010-04-28,,161500.0,371017.0
P57E0065,233.0,2005.0,2019.0,15.0,15.0,24.372360515021462,2.244885184181667,24.35,24.55,24.82,0.46999999999999886,NAP,2005-05-28,2019-05-29,,165264.0,370376.0
P57E0067,1631.0,2014.0,2020.0,7.0,7.0,-0.8664132434089478,0.10616261826912617,-1.03,-0.87,-0.69,0.3400000000000001,NAP,2014-06-24,2020-08-04,,169050.0,367300.0
P57E0068,802.0,2013.0,2016.0,4.0,4.0,23.003940149625937,0.14077433942546735,22.82,22.98,23.26,0.4400000000000013,NAP,2013-12-12,2016-05-24,,167835.0,371354.0
P57E0069,652.0,2013.0,2016.0,4.0,4.0,22.7936196319018,0.13317150895289892,22.6,22.8,22.97,0.36999999999999744,NAP,2013-12-17,2016-09-20,,167153.0,371997.0
P57E0070,925.0,2015.0,2018.0,4.0,4.0,21.55532972972972,0.2117470731292945,21.13,21.62,21.83,0.6999999999999993,NAP,2015-02-10,2018-10-13,,162235.0,374882.0
P57E0071,834.0,2015.0,2018.0,4.0,4.0,26.091858513189358,0.10355748561353861,25.91,26.13,26.21,0.3000000000000007,NAP,2015-02-10,2018-06-27,,166580.0,368295.0
P57F0002,109.0,1992.0,2003.0,12.0,12.0,24.292935779816517,0.10533283009983128,24.15,24.27,24.462,0.31200000000000117,NAP,1992-07-14,2003-09-14,57FS7008,172910.0,371610.0
P57F0003,82.0,1992.0,1999.0,8.0,8.0,25.03426829268292,0.20217356244723153,24.8005,25.01,25.36,0.5594999999999999,NAP,1992-07-14,1999-12-14,57FS7009,172970.0,371760.0
P57F0004,97.0,1992.0,2002.0,11.0,11.0,25.111958762886612,0.18689702587731807,24.866,25.09,25.474,0.6080000000000005,NAP,1992-09-15,2002-01-14,57FS7010,173530.0,371500.0
P57F0005,53.0,1991.0,1995.0,5.0,5.0,28.680000000000003,0.28612799717823983,28.18,28.69,29.142,0.9619999999999997,NAP,1991-03-29,1995-07-27,57FS7611,173307.0,367103.0
P57F0006,144.0,1991.0,2010.0,20.0,20.0,28.28874999999999,0.32147795713404176,27.42,28.34,28.667,1.2469999999999999,NAP,1991-03-29,2010-03-03,57FS7612,173825.0,367658.0
P57F0007,164.0,1991.0,2015.0,25.0,25.0,28.19939024390244,0.2653616472488348,27.543,28.24,28.4585,0.9155000000000015,NAP,1991-03-29,2015-01-05,57FS7613,174215.0,368125.0
P57F0008,100.0,1991.0,2008.0,18.0,18.0,26.575400000000005,0.4809448192796333,25.59,26.71,27.1,1.5100000000000016,NAP,1991-03-29,2008-12-07,57FS7614,175655.0,368668.0
P57F0009,257.0,1991.0,2013.0,23.0,23.0,28.558015564202325,0.14177292497797087,28.438000000000002,28.55,28.76,0.3219999999999992,NAP,1991-03-29,2013-10-07,57FS7615,173698.0,365805.0
P57F0010,268.0,1991.0,2015.0,25.0,25.0,27.835671641791038,0.13945559083279116,27.62,27.86,27.98,0.35999999999999943,NAP,1991-03-29,2015-01-05,57FS7616,174240.0,367203.0
P57F0011,258.0,1991.0,2015.0,25.0,25.0,27.0480620155039,0.15257365393317746,26.93,27.03,27.183,0.2530000000000001,NAP,1991-03-29,2015-01-05,57FS7617,175115.0,368103.0
P57F0012,260.0,1991.0,2015.0,25.0,25.0,26.922500000000014,0.18787652028017465,26.56,26.99,27.15,0.5899999999999999,NAP,1991-03-29,2015-01-05,57FS7618,174870.0,368585.0
P57F0013,84.0,1991.0,2011.0,10.0,21.0,26.23821428571429,0.15092614258752882,26.05,26.22,26.52,0.46999999999999886,NAP,1991-04-15,2011-01-08,57FS7619,175630.0,368560.0
P57F0014,262.0,1991.0,2015.0,25.0,25.0,27.16282442748092,0.18731936303764257,26.82,27.18,27.42,0.6000000000000014,NAP,1991-03-29,2015-01-05,57FS7620,176805.0,368050.0
P57F0015,241.0,1991.0,2014.0,24.0,24.0,25.812116182572623,0.11581631913810686,25.67,25.8,25.99,0.31999999999999673,NAP,1991-03-29,2014-10-28,57FS7621,175505.0,369483.0
P57F0016,151.0,1991.0,2011.0,20.0,21.0,26.407483443708614,0.17475399296552607,26.18,26.41,26.66,0.4800000000000004,NAP,1991-03-29,2011-09-02,57FS7622,176473.0,369537.0
P57F0017,219.0,1991.0,2010.0,20.0,20.0,21.05534246575343,16.931981850939007,-27.08,26.96,27.4,54.48,NAP,1991-03-29,2010-11-04,57FS7623,175628.0,368558.0
P57F0018,8.0,1995.0,1996.0,2.0,2.0,26.967499999999998,0.14684783183379224,26.7535,26.98,27.11,0.3565000000000005,NAP,1995-03-27,1996-04-24,57FS7628,174870.0,368585.0
P57F0019,442.0,1978.0,2002.0,20.0,25.0,25.860791855203612,0.15197134569002174,25.62,25.865000000000002,26.099,0.4789999999999992,NAP,1978-05-29,2002-12-27,57FS9007,179050.0,370865.0
P57G0001,999.0,2015.0,2018.0,4.0,4.0,33.63907907907906,0.08771967987417195,33.48,33.65,33.78,0.30000000000000426,NAP,2015-01-27,2018-06-28,,168557.0,359645.0
P57H0001,296.0,1988.0,2001.0,14.0,14.0,28.686182432432435,0.23469118655430288,28.2675,28.7,29.0425,0.7750000000000021,NAP,1988-08-16,2001-11-28,57HS0014,179510.0,357010.0
P57H0002,246.0,1982.0,1999.0,18.0,18.0,27.753658536585366,0.07099029301488662,27.64,27.76,27.87,0.23000000000000043,NAP,1982-08-13,1999-12-17,57HS7020,179320.0,361110.0
P57H0003,244.0,1982.0,1999.0,18.0,18.0,28.200163934426236,0.19284307190346356,27.99,28.12,28.58,0.5899999999999999,NAP,1982-09-28,1999-12-17,57HS7021,178950.0,361340.0
P57H0005,269.0,1983.0,2002.0,20.0,20.0,31.071486988847603,0.15308037597674864,30.944,31.09,31.2,0.2560000000000002,NAP,1983-05-14,2002-03-27,57HS7825,173740.0,356570.0
P57H0006,41.0,1983.0,1988.0,6.0,6.0,31.348048780487797,0.06921775466580539,31.26,31.34,31.44,0.17999999999999972,NAP,1983-05-14,1988-03-28,57HS7826,173725.0,356500.0
P57H0007,172.0,1983.0,2003.0,21.0,21.0,31.000988372093033,0.11652201500557811,30.9155,31.01,31.1,0.1844999999999999,NAP,1983-05-14,2003-03-13,57HS7827,173900.0,356725.0
P57H0008,717.0,1983.0,2020.0,37.0,38.0,30.385285913528566,0.27133969924265244,29.9,30.4,30.83,0.9299999999999997,NAP,1983-05-14,2020-11-27,57HS7828,172940.0,356900.0
P57H0009,555.0,1992.0,2020.0,29.0,29.0,31.478576576576533,0.20029299610295406,31.21,31.46,31.86,0.6499999999999986,NAP,1992-07-27,2020-11-16,57HS7869,172350.0,359810.0
P57H0010,265.0,1997.0,2010.0,14.0,14.0,32.076226415094354,0.0841901350815777,31.99,32.05,32.25,0.26000000000000156,NAP,1997-05-28,2010-08-26,57HS7870,171650.0,360175.0
P57H0011,59.0,1997.0,2000.0,4.0,4.0,31.710338983050875,0.06638357975446123,31.67,31.68,31.846999999999998,0.17699999999999605,NAP,1997-05-14,2000-05-13,57HS7871,171825.0,360088.0
P57H0012,458.0,1997.0,2020.0,24.0,24.0,32.31958515283847,0.1194372396746196,32.2185,32.28,32.5415,0.3230000000000004,NAP,1997-05-14,2020-11-16,57HS7872,171763.0,360230.0
P57H0013,34.0,1993.0,1997.0,5.0,5.0,30.484117647058824,0.10971361195786715,30.31,30.51,30.6235,0.3135000000000012,NAP,1993-10-28,1997-03-27,57HS7903,175810.0,356000.0
P57H0014,28.0,1994.0,1997.0,4.0,4.0,30.49964285714285,0.14022421576828528,30.3,30.54,30.68,0.379999999999999,NAP,1994-03-14,1997-03-27,57HS7904,176420.0,356110.0
